pull through,[pʊl θru],渡过难关；恢复健康,,
pull together,[pʊl təˈgɛðər],齐心协力,,
push back,[pʊʃ bæk],将......往后推；延迟,,
push forward,[pʊʃ ˈfɔrwərd],推进,,
push up,[pʊʃ əp],推动（价值、数量等）上升,,
put...down to,[put...down* tɪ],把......归因于,,
put...into effect,[put...into* ˈifɛkt],实行；使......生效,,
put... into practice,[pʊt... ˈɪntu ˈpræktɪs],实施；实行,"Zeichner and Liston (1987) point out the inconsistency between the role of the teacher as a (reflective) profession al 2 decision maker and the more usual role of the teacher as a technician, putting into practice the ideas of others",Zeichner 和 Liston (1987) 指出教师作为（反思性）专业决策者的角色与教师作为技术人员（将他人的想法付诸实践）的更常见角色之间的不一致
put...to use,[put...to* juz],使用；利用,"Levels of general literacy in the south far surpassed those of the north, and the people of the south put that learning to use on a large scale",南方人的普遍识字水平远超北方，南方人将所学大量运用
put an end to,[pʊt ən ɛnd tɪ],结束；终止,Planting the genetically modified papayas has largely put an end to the ring spot problem,种植转基因木瓜在很大程度上解决了环斑问题
put aside,[pʊt əˈsaɪd],储存；保留；撇开,The teachers in the program described how they found it difficult to put aside the immediate demands of others in order to give themselves the time they needed to develop their reflective skills,该项目的老师描述了他们如何发现很难抛开他人的直接要求，以便给自己提供发展反思技能所需的时间
put away,[pʊt əˈweɪ],放好；收好；储存,,
put effort into,[pʊt ˈɛfərt ˈɪntu],对某事付出很大力气；为......付出努力,,
put faith in,[pʊt feɪθ ɪn],相信；信任,,
put forward,[pʊt ˈfɔrwərd],提出（汁、意等）,"A long time after Darwin put forward this theory, some deep boreholes were drilled in the",达尔文提出这个理论很久以后，人们在地球上钻了一些深井。
put in for,[pʊt ɪn fər],申清,,
put into,[pʊt ˈɪntu],投入；放进；在......上种植,"In fact, most of what we know about humming birds comes from banding studies, where we capture a humming bird and make sure all the information about it, like its weight and age and length, are all recorded, put into international, an international information database",事实上，我们对蜂鸟的了解大部分来自于环带研究，我们捕获一只蜂鸟并确保有关它的所有信息，例如它的重量、年龄和长度，都被记录下来，放入国际、国际信息中。数据库
put off,[pʊt ɔf],推迟；推延,"The introduction of new screen formats was put off for a quarter century, and color, though utilized over the next two decades for special productions, also did not become a norm until the 1950s",新屏幕格式的引入被推迟了四分之一个世纪，而色彩虽然在接下来的二十年中用于特殊制作，但直到 20 世纪 50 年代才成为常态
put out,[pʊt aʊt],熄灭,The alarm was needed in case fires were not put out each night,需要警报以防每晚火灾没有被扑灭
put pressure on,[pʊt ˈprɛʃər ɔn],对......施压,,
put strain on,[pʊt streɪn ɔn],给......带来压力,,
put up with,[pʊt əp wɪθ],容忍；忍受,,
puzzle out,[ˈpəzəl aʊt],经过苦苦思考后得出,,
puzzle over,[ˈpəzəl ˈoʊvər],对......苦心思索；......大麦筋,,
qualify for,[kˈwɑləˌfaɪ fər],使具有......的資格；使合格,"If you prefer, you can return the book and arrange for a store credit, you don't qualify for a refund",如果你愿意，你可以退还这本书并安排商店信用，你没有资格获得退款
quest for,[kwɛst fər],搜寻；探求,,
quite a few,[kwaɪt ə fju],不少；有相当数量的,"And, well, there actually were quite a few surprises",而且，实际上有很多惊喜
quite a little,[kwaɪt ə ˈlɪtəl],相当多；不少,,
race against,[reɪs əˈgɛnst],同......比赛,,
range from...to...,[reɪnʤ from...to*...],在......和......之间变化或变动；从......延伸到......,Modern attitudes to Roman civilization range from the infinitely impressed to the thoroughly disgusted,现代人对罗马文明的态度从无限感动到彻底厌恶
rather than,[ˈrəðər ðən],而不是；宁可......也不愿（与would 连用时）,"And when game moved out of the lowlands in early spring, the expedition decided to return east rather than face possible starvation",当早春猎物离开低地时，探险队决定返回东部，而不是面临可能的饥饿
reach a compromise over,[riʧ ə ˈkɑmprəˌmaɪz ˈoʊvər],就......达成妥协,,
reach a settlement,[riʧ ə ˈsɛtəlmənt],达成一致意见,,
reach an agreement,[riʧ ən əˈgrimənt],达成协议；达成一致意见,,
reach for,[riʧ fər],伸手去拿,,
react against,[riækt əˈgɛnst],反对；起反作用,,
react on/upon,[riækt on/upon*],对......产生影响,,
react to,[riækt tɪ],作出反应,"So these games can help develop movement, coordination, and ability to see and react to things in motion",因此，这些游戏可以帮助培养运动能力、协调能力以及观察运动事物并做出反应的能力
read through,[rɛd θru],通读；把（台词等）过一遍,Today's Bantu-speaking peoples are descended from a technologically advanced people who spread throughout,今天的班图语民族是技术先进的民族的后裔，他们遍布世界各地
reckon...as/to be,[reckon...as/to* bi],认为......是；把......看作,,
reckon on,[ˈrɛkən ɔn],依靠；指望,,
reckon with,[ˈrɛkən wɪθ],考虑到；预料到；处理；对付,,
reconcile to,[ˈrɛkənˌsaɪl tɪ],顺从；服从；将就,,
recover from,[rɪˈkəvər frəm],顺从；服从；将就,"Salvage logging, however, removes the remains of dead trees and makes room for fresh growth immediately, which is likely to help forest areas recover from the disaster",然而，抢救性伐木可以清除死树的残骸，并立即为新的生长腾出空间，这可能有助于森林地区从灾难中恢复过来
reel off,[ril ɔf],一口气说；流畅地讲,,
refer to,[rɪˈfər tɪ],参考；涉及；指的是,"When some people visit a city or country for the first time, they prefer to take an organized tour",当一些人第一次访问一个城市或国家时，他们更喜欢参加有组织的旅游
refer to...as,[rɪˈfər to...as*],把......称作；把......当作,Scientists refer to these important players in an ecosystem as keystone species,科学家将生态系统中的这些重要参与者称为关键物种
reflect on,[rɪˈflɛkt ɔn],反省；细想；考虑；回想,it is impossible to teach and reflect on one's teaching at the same time,教学和反思是不可能同时进行的
refrain from,[rɪˈfreɪn frəm],克制；抑制；戒除；避免,,
refuse to do sth.,[ˈrɛfˌjuz tɪ du sth*.],拒绝做某事,"Seeing the possibility of an orderly transition to independence, Pedro ’s Brazilian advisers urged him to refuse to return to Portugal, and on January 9, 1822,",看到有序过渡到独立的可能性，佩德罗的巴西顾问敦促他拒绝返回葡萄牙，并于 1822 年 1 月 9 日，
regard...as,[regard...as*],把......当作,It is no longer regarded as a geological masterpi ece,它不再被视为地质杰作
regardless of,[rəˈgɑrdləs əv],不顾；不管,"Running water was the only source of power that was suitable for the continuous  operation of machines, but to make use of it, factories had to be located where the water  was, regardless of whether such locations made sense otherwise",自来水是唯一适合机器连续运转的动力来源，但为了利用它，工厂必须建在有水的地方，无论这些地点是否有意义
register for,[ˈrɛʤɪstər fər],为......而登记；注册；选（课）,Um… what section did you register for,嗯……你注册的是哪个部分
统治；支配,[统治；支配*],reign over,,
rein in,[reɪn ɪn],严格控制；严加管束,,
release from,[riˈlis frəm],从......中释放出来,,
relieve sb. of,[rɪˈliv sb*. əv], 减轻某人的负担；免除某人的职位,,
rely on,[rɪˈlaɪ ɔn],依靠；依赖,"Another aspect is that people are becoming more and more unhappy with time spent waiting in traffic or finding parking places, so they might be willing to give up their cars and rely on public transportation",另一方面，人们越来越不满意在交通中等待或寻找停车位的时间，因此他们可能愿意放弃汽车而依赖公共交通
remark on,[rɪˈmɑrk ɔn], 评论；谈论,,
remind sb. of sth./ doing sth.,[riˈmaɪnd sb*. əv sth*./ duɪŋ sth*.],使（或提醒）某人想起（做）某事,,
remove from,[riˈmuv frəm],从......移开（或拿开、除掉）,remove from,从......中去除
render to,[ˈrɛndər tɪ],给予；提供,"There's a lot of pressure to become something you are not, and people often surrender to that pressure",想要成为自己不是的人会面临很大的压力，而人们常常屈服于这种压力
renege on,[rɪˈnɪg ɔn],食言；违背,,
reside in,[rɪˈzaɪd ɪn],存在于；属于；居住,II stars mostly reside in the central bulge of the galaxy and in the halo surrounding this bulge,II 星主要位于银河系的中央核球和围绕该核球的光环中
resolve into,[riˈzɑlv ˈɪntu],分解成,,
resort to,[rɪˈzɔrt tɪ], 求助于；诉诸,,
respond to,[rɪˈspɑnd tɪ],响应,"To respond to this particular question, you should clearly state what your opinion is: Do you think it is better to learn in traditional classrooms or take classes over the Internet? Then you should give reasons to support your opinion",要回答这个特定问题，您应该明确说明您的观点：您认为在传统教室学习还是通过互联网上课更好？那么你应该给出理由来支持你的观点
respond with,[rɪˈspɑnd wɪθ],回报；答复,You should read the question carefully and respond with the appropriate information,您应该仔细阅读问题并使用适当的信息进行回答
停留在；依赖；被搁在；信赖,[停留在；依赖；被搁在；信赖*],rest on,,
起因于；由......造成,[起因于；由......造成*],result from,,
导致；结果是；产生,[导致；结果是；产生*],result in,,
return to,[rɪˈtərn tɪ], 恢复到,Do not return to previous questions,不要返回之前的问题
right away,[raɪt əˈweɪ],立刻,"Pro: No, no reason to get worried like that, just contact your chair person immediately, ok, tell him to call me as soon as possible so that we can verify your field work arrangement and certify those credits right away",优点：不，没有理由这么担心，只需立即联系您的主席，好的，让他尽快给我打电话，以便我们可以核实您的现场工作安排并立即认证这些学分
rise and fall,[raɪz ənd fɔl],波动,Egyptian life basically revolved around the mysterious rise and fall of the river,埃及人的生活基本上围绕着河流神秘的涨落
rot away,[rɑt əˈweɪ],烂掉；腐烂,"When plants die and rot away, they leave these phytoliths behind",当植物死亡并腐烂时，它们会留下这些植硅体
rule out,[rul aʊt],排除；取消；划去；反对；阻止,"If the lack of sunlight didn't rule out the existence of a biological community down there then these factors certainly would, or so they thought",如果缺乏阳光并不能排除那里存在生物群落的可能性，那么这些因素肯定会排除，至少他们是这么认为的
run down,[rən daʊn],撞倒；使......变弱,It was a little run down and probably needed some repairs,它有点破旧，可能需要一些修理
run for,[rən fər],竞选,,
run into,[rən ˈɪntu],撞上；偶然遇见,[F] Accidents involving oil tankers occur when tankers run into shore reefs or collide with other vessels,[F] 油轮事故发生在油轮撞上岸礁或与其他船只相撞时
run low,[rən loʊ],不足；缺乏；减少,,
run off,[rən ɔf],复印,,
run out,[rən aʊt], 用光；耗尽；（法律文件）到期；期满,The professor discusses an example of three friends who run out of gas,教授讨论了三个朋友没油的例子
run short,[rən ʃɔrt],用完；耗尽,,
run the risk of,[rən ðə rɪsk əv],冒.......的风险,"A high-scoring response will include the following points made by the professor that cast doubt on the points made in the reading: � Counterpointmadeinthelecture Since franchising companies have already selected reliable suppliers for franchise owners to use, a new franchise owner does not run the risk of working with unreliable suppliers",高分回应将包括教授提出的以下几点，对阅读中提出的观点提出质疑： � Counterpointmadeinthelecture 由于特许经营公司已经选择了可靠的供应商供特许经营所有者使用，因此新的特许经营所有者不会冒风险与不可靠的供应商合作
rush into,[rəʃ ˈɪntu],突然闯入；冲入；草率地做,,
rush through,[rəʃ θru], 匆忙完成；匆匆通过各项程序,,
使........充满,[使........充满*],saturate.with,,
scale back,[skeɪl bæk],按比例缩减：相应缩减,but it looks like we'll have to scale back a bit,但看来我们得缩减一点规模
scatter over,[ˈskætər ˈoʊvər],分散,,
scramble for,[ˈskræmbəl fər],争夺；抢夺,,
scramble over,[ˈskræmbəl ˈoʊvər],爬过,,
Screw up,[skru əp],拧紧；把......弄糟,,
search for,[sərʧ fər],寻找；搜索,"As oil becomes increasingly difficult to find, the search for it is extended into more-hostile environments",随着石油变得越来越难找到，对石油的搜寻扩展到了更加恶劣的环境中
see...as...,[see...as*...],把......当作......,"Cave art seems to have reached a peak toward the end of the Upper Paleolithic period, when the herds of game were decreasing",洞穴艺术似乎在旧石器时代晚期末期达到了顶峰，当时猎物数量正在减少
see about,[si əˈbaʊt],处理；安排；考虑,I am taking a class this summer and I need to see about getting campus housing,我今年夏天要上课，我需要考虑如何获得校园住宿
see eye to eye,[si aɪ tɪ aɪ],看法完全一致,,
see out,[si aʊt],找出,"The occupants of the building can see out, but birds and others cannot see in",建筑物的居住者可以看到外面，但鸟类和其他动物看不到里面
see through,[si θru],看穿；识破；帮助......渡过难关,"If birds cannot see through a window, they will understand that the glass forms a solid barrier and will not try to fly through it",如果鸟儿无法透过窗户看到东西，它们就会明白玻璃形成了坚固的屏障，并且不会尝试飞过它
see to,[si tɪ],照料；处理,"And also, a pattern we find in the plots of many later plays and even movies that we see today",而且，我们在许多后来的戏剧甚至今天看到的电影的情节中发现了一种模式
seek out,[sik aʊt],找出,"So what does the lizard do to maintain its body temperature? Well, on a cold morning, it can warm itself by going to a sunny spot and lying in the sun, and later if it gets too hot, it can seek out a cool place in the shade",那么蜥蜴是如何保持体温的呢？那么，在寒冷的早晨，它可以去阳光充足的地方躺在阳光下取暖，稍后如果太热，它可以寻找阴凉的地方
seek to,[sik tɪ],寻求,"Another, advanced in the twentieth century, suggests that humans have a gift for fantasy, through which they seek to reshape reality into more satisfying forms than those encountered in daily life",二十世纪提出的另一种观点认为，人类具有幻想的天赋，通过这种天赋，他们试图将现实重塑为比日常生活中遇到的更令人满意的形式
seep into,[sip ˈɪntu],渗入；影响到；流入,,
segregate sth. from sth.,[ˈsɛgrəˌgeɪt sth*. frəm sth*.],将某物与某物分开（或隔离、分离）,,
seize on/upon,[siz on/upon*],利用；抓住,,
sell off,[sɛl ɔf],甩卖；廉价出售,,
send for,[sɛnd fər],派人去请；召唤；索取,,
send in,[sɛnd ɪn],呈报；提交；送来,,
send out,[sɛnd aʊt],发送；派遣,Ultrasound is used by many animals that detect and some of them send out very high frequency sounds,许多动物都使用超声波进行探测，其中一些动物会发出非常高频的声音
serve as,[sərv ɛz],担任；充当；起......的作用,"One  of the main crops of the Chaco people was grain maize, which could be stored for long periods  of time without spoiling and could serve as a long-lasting supply of food",查科人的主要农作物之一是玉米，它可以长期储存而不会变质，可以作为长期的食物供应
serve sb. right,[sərv sb*. raɪt],给某人应得的待遇,,
serve to,[sərv tɪ],有助于；用于,They serve to strengthen ties among individuals within a community,它们有助于加强社区内个人之间的联系
set about,[sɛt əˈbaʊt],开始；着手,"That's my wrist, actually, I sprained it last weekend, and I'm kind of upset about it, because I am supposed to play the violin in my string quarter's big concert next week",那实际上是我的腕关节，上周末我扭伤了，我有点难过，因为我下周要在弦乐四重奏的大型音乐会上演奏小提琴
set apart,[sɛt əˈpɑrt],留出；分开放；使......显得与众不同,,
set aside,[sɛt əˈsaɪd],留出,"In fact, this is the time of year they traditionally set aside to tend to their equipment and await the return of cold water",事实上，这是他们每年传统上留出的时间来照管设备并等待冷水返回
set back,[sɛt bæk],推迟；延缓；阻碍,"Professor In that case, could the government buy the asset back? To do that would have to raise money either by raising taxes or by selling bonds, both of which are politically sensitive, so it's unclear in a practical sense whether these deals are truly reversible",教授 那么，政府可以回购资产吗？要做到这一点，就必须通过提高税收或出售债券来筹集资金，这两者都具有政治敏感性，因此从实际意义上讲，尚不清楚这些交易是否真正可逆转
set down,[sɛt daʊn],制定（规定、规则等）；记下,,
set foot in,[sɛt fʊt ɪn],踏进；涉足,,
set forth,[sɛt fɔrθ],阐明；陈述,"One, set forth by Aristotle in the fourth century B",一、由亚里士多德于公元四世纪提出
set free,[sɛt fri], 释放；使获得自由,,
set in,[sɛt ɪn],（不好的事情）开始；到来,The tales are usually set in a nonspecific location,故事通常发生在一个不特定的地点
set in motion,[sɛt ɪn ˈmoʊʃən], 开始；调动,"Their migration may have been set in motion by an increase in population caused by a movement of peoples fleeing the desiccation, or drying up, of the Sahara",他们的迁徙可能是由于人们逃离撒哈拉沙漠的干燥或干涸而导致人口增加而引发的。
set off,[sɛt ɔf],出发；引起；动身,"Tulip flowers with stripes or streaks or feather or flame patterns on their petals, there is no doubt in my mind that these symptoms of this breaking virus affected human behavior too indirectly, that they set off the famous tulip craze in the Netherlands",郁金香花的花瓣上有条纹或条纹或羽毛或火焰图案，毫无疑问，在我看来，这种破坏性病毒的这些症状太间接地影响了人类的行为，以至于它们在荷兰掀起了著名的郁金香热潮
set out to,[sɛt aʊt tɪ],打算；着手；出发去做某事,Peary was a well-known adventurer and arctic explorer who in 1909 set out to reach the North Pole,Peary 是一位著名的冒险家和北极探险家，他于 1909 年出发前往北极
set the stage for,[sɛt ðə steɪʤ fər],为......做好准备,This division set the stage for allopatric speciation among populations of fishes and other marine species,这种划分为鱼类和其他海洋物种之间的异域物种形成奠定了基础
set up,[sɛt əp],设置；建立；装配,Now portable drilling machines are set up and are then dismantled and removed,现在，便携式钻孔机已安装完毕，然后被拆卸和移除
settle down,[ˈsɛtəl daʊn],安定下来,But only those few spores that settle down in very favorable locations can start new life; the vast majority fall on barren ground,但只有那些在非常有利的位置定居的少数孢子才能开始新的生命；绝大多数落在贫瘠的土地上
settle for,[ˈsɛtəl fər],勉强认可,But do you really want to settle for pretty good when you can do something very good,但是，当你可以做一些非常好的事情时，你真的想满足于很好吗？
settle in/into,[ˈsɛtəl in/into*], 在新居安定下来；适应新环境,,
settle on/upon,[ˈsɛtəl on/upon*], 选定；决定,,
settle out,[ˈsɛtəl aʊt],沉淀下来,"If current velocity continues to decrease - as a flood wanes, for example - finer particles settle out on top of the large ones",如果当前速度继续​​降低（例如，随着洪水减弱），较细的颗粒会沉积在大颗粒的顶部
shake up,[ʃeɪk əp],震动；重组；摇匀,,
shed light on,[ʃɛd laɪt ɔn],对......迷行南明；解程,,
shoot up,[ʃut əp],快速成长；激增,,
shout at,[ʃaʊt æt],火对......大喊,,
shove off,[ʃəv ɔf],动身离开,,
show off,[ʃoʊ ɔf],炫耀；卖弄,"And then your round, your main character who loves success and loves to show off, comes and boasts about succeeding and jokes about the flat character's defeat in front of others, humiliates the other guy",然后你的回合，你的主角，爱成功，爱炫耀的人，就来了，在别人面前吹嘘自己的成功，开玩笑说扁平人物的失败，羞辱对方
show up,[ʃoʊ əp],露面；露出；揭露,"And we have less than a week left to rehearse for the concert, we 'd really need him to show up on time for all of our rehearsals",我们还有不到一周的时间来排练音乐会，我们真的需要他准时出现在我们所有的排练中
shrink away/back from,[ʃrɪŋk away/back* frəm],退缩；畏缩（以远离）,,
shut down,[ʃət daʊn],停工；关闭,"But low water made steamboat travel hazardous in summer, and ice shut down traffic in winter",但夏季低水位使轮船旅行变得危险，冬季冰雪导致交通中断
shut off,[ʃət ɔf],切断（水、电等）；关掉；（使......)停止运转,"In addition, barriers can rapidly arise and shut off the trickle",此外，障碍可能会迅速出现并切断涓流
shut out,[ʃət aʊt],排除,So they fill the niche of home companion in each region they entered and effectively shut out the local subspecies that were already there,因此，它们在进入的每个地区都填补了家庭伴侣的空缺，并有效地排除了已经存在的当地亚种
side by side,[saɪd baɪ saɪd],肩并肩；一个挨一个,"In these shops differences of rank were blurred as artisans and masters labored side by side in the same modest establishment, were usually members of the same guild and religious sect, lived in the same neighborhoods, and often had assumed (or real) kinship relationships",在这些商店中，等级差异变得模糊，因为工匠和大师在同一个简陋的建筑中并肩工作，通常是同一行会和宗教派别的成员，住在同一社区，并且经常假定（或真正的）亲属关系
sign up (for),[saɪn əp (fər)],注册；选课；报名参加,,
sit back,[sɪt bæk],在一旁闲着；袖手旁观,"Anyway, what exactly do you mean when you say they just sit back? I mean, they've been filing the weekly progress reports with me",无论如何，当你说他们只是袖手旁观时，你到底是什么意思？我的意思是，他们一直在向我提交每周进度报告
sit for,[sɪt fər],参加（考试）,,
sit in,[sɪt ɪn],列席；旁听,"David Douglas, Scottish botanical explorer of the 1830s, found a disturbing change in the animal life around the fort during the period between his first visit in 1825 and his final contact with the fort in 1832",1830 年代的苏格兰植物探险家戴维·道格拉斯 (David Douglas) 发现，从 1825 年首次访问到 1832 年最后一次接触堡垒期间，堡垒周围的动物生活发生了令人不安的变化
size up,[saɪz əp],估计；判断,"Second, face-to-face contact allows us to size up others",其次，面对面的接触让我们能够估量他人
sketch out,[skɛʧ aʊt],概述；简述,"You use these people, and the bits of behavior or characteristics as a starting point as you begin to sketch out your characters",当你开始勾画你的角色时，你使用这些人以及行为或特征的点点滴滴作为起点
skim off,[skɪm ɔf],把......撤去,,
slack off,[slæk ɔf],偷懒；懈怠,,
slim down,[slɪm daʊn],精简（机构）；裁减（人员）,,
slip into,[slɪp ˈɪntu],堕入；落入；溜进；滑入,,
slip out,[slɪp aʊt],泄露；不慎说出；悄悄溜走,,
slip up,[slɪp əp], 失误；出差错,,
slow down,[sloʊ daʊn],减缓,"Professor OK, hold on, slow down",教授好的，等一下，慢点
smooth down,[smuð daʊn],（使......）平静下来；缓和下来,,
snatch up,[snæʧ əp],夺取；迅速抓起,,
sneak out,[snik aʊt], 偷偷地走；潜行,,
sniff out,[snɪf aʊt],发觉；发现；嗅出,,
so...as to,[so...as* tɪ],如此......以致,"Another generation passed  before inventors succeeded in combining these ingredients, by putting the engine on wheels and  the wheels on the rails, so as to provide a machine to take the place of the horse",又过了一代人，发明家才成功地将这些成分结合起来，将发动机装在轮子上，将轮子装在铁轨上，从而提供了一种机器来代替马
so as to,[soʊ ɛz tɪ],以便,"Another generation passed  before inventors succeeded in combining these ingredients, by putting the engine on wheels and  the wheels on the rails, so as to provide a machine to take the place of the horse",又过了一代人，发明家才成功地将这些成分结合起来，将发动机装在轮子上，将轮子装在铁轨上，从而提供了一种机器来代替马
so far,[soʊ fɑr],到目前为止,"The shift from silent to sound film at the end of the 1920s marks, so far, the most important transformation in motion picture history",20 年代末从无声电影到有声电影的转变标志着迄今为止电影史上最重要的转变
so long as,[soʊ lɔŋ ɛz],只要,"The exact narrative didn't really matter, so long as it was one that captivated the audience, that held the viewers' attention",具体的叙述并不重要，只要它能吸引观众，吸引观众的注意力即可
so that,[soʊ ðət],以便；以至于,You should record your responses so that you can review them later and compare them with the notes in the Answers section and scoring rubrics,你应该记录你的回答，以便稍后查看，并将它们与答案部分的注释和评分标准进行比较
soak into,[soʊk ˈɪntu],渗透入......,So it would've been impossible for all the water to soak into the ground,所以所有的水不可能都渗入地下
soak up,[soʊk əp],吸收；摄取,It…it appears that the shell has to crack open or break down somewhat to allow the seed to soak up water,它……看来壳必须裂开或稍微破裂才能让种子吸收水分
sooner or later,[ˈsunər ər ˈleɪtər],迟早；早晚,What's been happening in Europe is that local aquatic birds sooner or later notice there's a new food source around and change their habits to exploit it,欧洲正在发生的事情是，当地的水鸟迟早会注意到周围有新的食物来源，并改变它们的习惯来利用它
sort of,[sɔrt əv],到某种程度,This meant that some sort of biological clock was operating­and a very precise clock at that,这意味着某种生物钟正在运行并且是一个非常精确的时钟
sort out,[sɔrt aʊt],挑选出；分类,,
speak for,[spik fər],代表......讲话；为......辩护；表明；说明,"Nature now seemed able to speak for itself, with a minimum of interference",大自然现在似乎能够在干扰最小化的情况下为自己说话
speak highly of,[spik ˈhaɪli əv],对......给予高度评价,,
speak out,[spik aʊt],讲出；大胆地说,,
speak well of,[spik wɛl əv],称赞,,
specialize in,[ˈspɛʃəˌlaɪz ɪn],专门研究,It is better to have broad knowledge of many academic subjects than to specialize in one specific subject,拥有多个学科的广泛知识比专注于某一特定学科更好
speed up,[spid əp],加速,It provided artists with new types of equipment to speed up the painting process,它为艺术家提供了新型设备来加快绘画过程
spell out,[spɛl aʊt],清楚地解释,"Even if I don't spell out all the details, you can still make some useful logical inferences, namely, the shop is open and it sells coffee",即使我没有讲出所有细节，你仍然可以做出一些有用的逻辑推论，即商店营业并且卖咖啡
spend...on...,[spend...on*...],在......方面花费......,"You should not spend too much time on this summary; if you atte mpt to provide many details from the reading, you may not have enough time to discuss both of the man's reasons for disagreeing with the proposal",您不应该在这个摘要上花费太多时间；如果你试图提供阅读中的许多细节，你可能没有足够的时间来讨论该人不同意该提议的两个原因
spill out,[spɪl aʊt],溢出；倾诉；涌出,,
spit out,[spɪt aʊt],吐出,,
split into,[splɪt ˈɪntu],分裂成,"And guess what, the ore sample the Masurium group was working with had plenty of Uranium in it enough to split into measurable amounts of Masurium",你猜怎么着，Masurium 小组正在处理的矿石样本中含有大量铀，足以分解成可测量的 Masurium
split off,[splɪt ɔf],分裂出去；分离,,
split up,[splɪt əp],分开；分离,"Like last week in the library, we decided to split up the research into 3 parts and then each of us was supposed to find sources in the library for our parts",就像上周在图书馆一样，我们决定将研究分为三个部分，然后我们每个人都应该在图书馆中找到我们部分的资源
spread into,[sprɛd ˈɪntu],蔓延到,"Uh, of course, you might think there might not be many areas where the tree could spread into, er…because…um…well, it's very specialized in terms of the habitat",呃，当然，你可能会认为树可以蔓延到的区域可能不多，呃……因为……嗯……嗯，就栖息地而言，它是非常专业的
spread out,[sprɛd aʊt],（人群等）散开；伸展,spread out,扩散;传播开
spread over,[sprɛd ˈoʊvər],遍布；覆盖；延伸至,Slowing down the process of desertification is difficult because of population growth that has spread over large areas of land,由于人口增长蔓延到大片土地，减缓荒漠化进程十分困难
spring from,[spərɪŋ frəm],来自,"Professor Uh-huh? Now when they emerge in the spring from hibernation, the mating process begins",教授 嗯？现在，当它们在春天从冬眠中苏醒时，交配过程就开始了
spring up,[spərɪŋ əp],出现；涌现；萌芽,,
sprout up,[spraʊt əp],抽条；发芽,,
spy on,[spaɪ ɔn],暗中监控,,
squeeze into,[skwiz ˈɪntu], 挤入；硬塞进,,
stake on,[steɪk ɔn],在......上打賭,,
stand by,[stænd baɪ],支持；袖手旁观,,
stand down,[stænd daʊn],以 放弃席位；退位；下台,,
stand for,[stænd fər],代表；代替；意味着,"This script consists of simple shapes, basically just wedge shapes and lines that could easily be incised in soft clay with a reed or wooden stylus; scholars have dubbed it cuneiform from the wedge-shaped marks (cunei in Latin) that are its hallmark Although the ingredients are merely wedges and lines, there are hundreds of combinations of these basic forms that stand for different sounds or words",这个脚本由简单的形状组成，基本上只是楔形和线条，可以很容易地用芦苇或木制手写笔在软粘土上刻出；学者们将其称为楔形文字，因为楔形标记（拉丁语为 cunei）是其标志。虽然其成分仅仅是楔子和线条，但这些基本形式有数百种组合，代表不同的声音或单词
stand out,[stænd aʊt],站出来；脱颖而出,Contrast makes things stand out,对比使事物脱颖而出
stare at,[stɛr æt],盯住；凝视,"One Baboon, maybe the first Baboon to see the fruit, might stare at the other one and make threatening noises, grunts to let the other Baboon know it wants the fruit",一只狒狒，可能是第一只看到水果的狒狒，可能会盯着另一只狒狒并发出威胁性的声音，咕噜声让另一只狒狒知道它想要水果
start from scratch,[stɑrt frəm skræʧ], 从头做起；从零开始,We don't have time to start from scratch,我们没有时间从头开始
start off,[stɑrt ɔf], 开始；开始进行,Professor I'd like to continue our discussion ofanimal behavior and start off today's class by focusing on a concept we haven't yet touched upon: swarm intelligence,教授，我想继续讨论动物行为，并从我们尚未涉及的一个概念开始今天的课程：群体智能
start up,[stɑrt əp], 开始；发动；突然站起；突然出现,,
start with,[stɑrt wɪθ],人......开始,"Here they are: We'll start with zero, then 3,",它们在这里：我们从 0 开始，然后是 3，
starve to death,[stɑrv tɪ dɛθ],饿死,,
stay on course,[steɪ ɔn kɔrs],保持路线；按计划进行,,
stay put,[steɪ pʊt],留在原地不动,,
stem from,[stɛm frəm],起源于,The changes that occur in an ecosystem from the pioneer to the climax community can be seen in one human generation,生态系统从先驱到顶峰群落的变化，可以在人类一代人的时间里看到
step in,[stɛp ɪn],插手；介入,The first step in phytoremediation is the planting of hyperaccumulating plants in the  area to be cleaned up,植物修复的第一步是在要清理的区域种植超积累植物
step up,[stɛp əp],增加；提高；加快；加紧,,
stick around,[stɪk əraʊnd], 逗留；停留,"People probably encouraged them to stick around and controlled the mice in the field and the granaries, and eventually, their homes, and perhaps simply grew to like their company too",人们可能鼓励他们留下来并控制田野和粮仓中的老鼠，最终控制他们的家，也许只是越来越喜欢他们的陪伴
stick out,[stɪk aʊt],伸出；突出；（把......）坚持到底,"And the parts of their bodies that stick out or protrude like the legs, ears or tails are smaller and shorter",他们身体突出的部分，如腿、耳朵或尾巴，更小更短
stick to,[stɪk tɪ],坚持,I would just stick to the topic,我只想直奔主题
惹（麻烦）；挑起（争端）,[惹（麻烦）；挑起（争端）*],stir up,,
中途停留：中途下车（或船、飞机等）,[中途停留：中途下车（或船、飞机等）*],stop off,,
短暂停留,[短暂停留*],stop over,,
store away,[stɔr əˈweɪ],贮存；储存；储备；收起来,,
store up,[stɔr əp],储备,"It's because, like I said, food is almost always within reach, and they don't have to store up a lot of food energy for the harsh winters",这是因为，就像我说的，食物几乎总是触手可及，而且他们不必为严酷的冬天储存大量的食物能量
