pop up,[pɑp əp],突然出现,
pose a threat to,[poʊz ə θrɛt tɪ],对......构成威胁,
praise for,[preɪz fər],因......赞扬,
predominate in,[prɪˈdɑməˌneɪt ɪn],在......占主导,Expressive ties predominate in primary groups; we view the people as ends in themselves and valuable in their own right
prefer to,[prɪˈfər tɪ],更加喜欢；宁愿,"When some people visit a city or country for the first time, they prefer to take an organized tour"
prepare for,[priˈpɛr fər],准备,What does the woman say is a good way for the student to prepare for speaking to companies' representatives? Choose 2 answers
preside over,[prɪˈzaɪd ˈoʊvər],主持；负责,
prevent sb./sth. from doing sth.,[prɪˈvɛnt sb./sth*. frəm duɪŋ sth*.],阻止；阻挠,
prey on,[preɪ ɔn],捕食；掠夺,Larger size equips a parasite to prey on smaller host organisms
prior to,[praɪər tɪ],在......之前,This route would have enabled humans to enter southern areas of the Americas prior to the melting of • 'l'!' )
prohibit sb. from doing sth.,[proʊˈhɪbət sb*. frəm duɪŋ sth*.],阻止某人做某事,
project... onto,[ˈprɑʤɛkt... ˈɔntu],将......投影于,"Before photography, Canaletto had used the camera obscura to project scenes onto a paper or glass plate"
protect sb./sth. from sth. X,[prəˈtɛkt sb./sth*. frəm sth*. ɛks],保护某人（或某物）免受（侵害）,
prove to be,[pruv tɪ bi],结果是；证明为,"Now, providin g too much information can also prove to be counter-produc tive"
provide sb. with sth./provide sth. for sb.,[prəˈvaɪd sb*. wɪθ sth./provide* sth*. fər sb*.],为某人提供某物,
pull away from,[pʊl əˈweɪ frəm],拉开（距离）；疏远,It could pull away from Earth's gravity at any speed
pull back,[pʊl bæk],拉回；撤回,
pull into,[pʊl ˈɪntu],映入......后停下,
pull out of,[pʊl aʊt əv],退出；拉出；取出,"But beyond that the filaments also pull out of the soil a great deal of the pollution that might be in there, especially heavy metals"
pull through,[pʊl θru],渡过难关；恢复健康,
pull together,[pʊl təˈgɛðər],齐心协力,
push back,[pʊʃ bæk],将......往后推；延迟,
push forward,[pʊʃ ˈfɔrwərd],推进,
push up,[pʊʃ əp],推动（价值、数量等）上升,
put...down to,[put...down* tɪ],把......归因于,
put...into effect,[put...into* ˈifɛkt],实行；使......生效,
put... into practice,[pʊt... ˈɪntu ˈpræktɪs],实施；实行,"Zeichner and Liston (1987) point out the inconsistency between the role of the teacher as a (reflective) profession al 2 decision maker and the more usual role of the teacher as a technician, putting into practice the ideas of others"
put...to use,[put...to* juz],使用；利用,"Levels of general literacy in the south far surpassed those of the north, and the people of the south put that learning to use on a large scale"
put an end to,[pʊt ən ɛnd tɪ],结束；终止,Planting the genetically modified papayas has largely put an end to the ring spot problem
put aside,[pʊt əˈsaɪd],储存；保留；撇开,The teachers in the program described how they found it difficult to put aside the immediate demands of others in order to give themselves the time they needed to develop their reflective skills
put away,[pʊt əˈweɪ],放好；收好；储存,
put effort into,[pʊt ˈɛfərt ˈɪntu],对某事付出很大力气；为......付出努力,
put faith in,[pʊt feɪθ ɪn],相信；信任,
put forward,[pʊt ˈfɔrwərd],提出（汁、意等）,"A long time after Darwin put forward this theory, some deep boreholes were drilled in the"
put in for,[pʊt ɪn fər],申清,
put into,[pʊt ˈɪntu],投入；放进；在......上种植,"In fact, most of what we know about humming birds comes from banding studies, where we capture a humming bird and make sure all the information about it, like its weight and age and length, are all recorded, put into international, an international information database"
put off,[pʊt ɔf],推迟；推延,"The introduction of new screen formats was put off for a quarter century, and color, though utilized over the next two decades for special productions, also did not become a norm until the 1950s"
put out,[pʊt aʊt],熄灭,The alarm was needed in case fires were not put out each night
put pressure on,[pʊt ˈprɛʃər ɔn],对......施压,
put strain on,[pʊt streɪn ɔn],给......带来压力,
put up with,[pʊt əp wɪθ],容忍；忍受,
puzzle out,[ˈpəzəl aʊt],经过苦苦思考后得出,
puzzle over,[ˈpəzəl ˈoʊvər],对......苦心思索；......大麦筋,
qualify for,[kˈwɑləˌfaɪ fər],使具有......的資格；使合格,"If you prefer, you can return the book and arrange for a store credit, you don't qualify for a refund"
quest for,[kwɛst fər],搜寻；探求,
quite a few,[kwaɪt ə fju],不少；有相当数量的,"And, well, there actually were quite a few surprises"
quite a little,[kwaɪt ə ˈlɪtəl],相当多；不少,
race against,[reɪs əˈgɛnst],同......比赛,
range from...to...,[reɪnʤ from...to*...],在......和......之间变化或变动；从......延伸到......,Modern attitudes to Roman civilization range from the infinitely impressed to the thoroughly disgusted
rather than,[ˈrəðər ðən],而不是；宁可......也不愿（与would 连用时）,"And when game moved out of the lowlands in early spring, the expedition decided to return east rather than face possible starvation"
reach a compromise over,[riʧ ə ˈkɑmprəˌmaɪz ˈoʊvər],就......达成妥协,
reach a settlement,[riʧ ə ˈsɛtəlmənt],达成一致意见,
reach an agreement,[riʧ ən əˈgrimənt],达成协议；达成一致意见,
reach for,[riʧ fər],伸手去拿,
react against,[riækt əˈgɛnst],反对；起反作用,
react on/upon,[riækt on/upon*],对......产生影响,
react to,[riækt tɪ],作出反应,"So these games can help develop movement, coordination, and ability to see and react to things in motion"
read through,[rɛd θru],通读；把（台词等）过一遍,Today's Bantu-speaking peoples are descended from a technologically advanced people who spread throughout
reckon...as/to be,[reckon...as/to* bi],认为......是；把......看作,
reckon on,[ˈrɛkən ɔn],依靠；指望,
reckon with,[ˈrɛkən wɪθ],考虑到；预料到；处理；对付,
reconcile to,[ˈrɛkənˌsaɪl tɪ],顺从；服从；将就,
recover from,[rɪˈkəvər frəm],顺从；服从；将就,"Salvage logging, however, removes the remains of dead trees and makes room for fresh growth immediately, which is likely to help forest areas recover from the disaster"
reel off,[ril ɔf],一口气说；流畅地讲,
refer to,[rɪˈfər tɪ],参考；涉及；指的是,"When some people visit a city or country for the first time, they prefer to take an organized tour"
refer to...as,[rɪˈfər to...as*],把......称作；把......当作,Scientists refer to these important players in an ecosystem as keystone species
reflect on,[rɪˈflɛkt ɔn],反省；细想；考虑；回想,it is impossible to teach and reflect on one's teaching at the same time
refrain from,[rɪˈfreɪn frəm],克制；抑制；戒除；避免,
refuse to do sth.,[ˈrɛfˌjuz tɪ du sth*.],拒绝做某事,"Seeing the possibility of an orderly transition to independence, Pedro ’s Brazilian advisers urged him to refuse to return to Portugal, and on January 9, 1822,"
regard...as,[regard...as*],把......当作,It is no longer regarded as a geological masterpi ece
regardless of,[rəˈgɑrdləs əv],不顾；不管,"Running water was the only source of power that was suitable for the continuous  operation of machines, but to make use of it, factories had to be located where the water  was, regardless of whether such locations made sense otherwise"
register for,[ˈrɛʤɪstər fər],为......而登记；注册；选（课）,Um… what section did you register for
统治；支配,[统治；支配*],reign over,
rein in,[reɪn ɪn],严格控制；严加管束,
release from,[riˈlis frəm],从......中释放出来,
relieve sb. of,[rɪˈliv sb*. əv], 减轻某人的负担；免除某人的职位,
rely on,[rɪˈlaɪ ɔn],依靠；依赖,"Another aspect is that people are becoming more and more unhappy with time spent waiting in traffic or finding parking places, so they might be willing to give up their cars and rely on public transportation"
remark on,[rɪˈmɑrk ɔn], 评论；谈论,
remind sb. of sth./ doing sth.,[riˈmaɪnd sb*. əv sth*./ duɪŋ sth*.],使（或提醒）某人想起（做）某事,
remove from,[riˈmuv frəm],从......移开（或拿开、除掉）,remove from
render to,[ˈrɛndər tɪ],给予；提供,"There's a lot of pressure to become something you are not, and people often surrender to that pressure"
renege on,[rɪˈnɪg ɔn],食言；违背,
reside in,[rɪˈzaɪd ɪn],存在于；属于；居住,II stars mostly reside in the central bulge of the galaxy and in the halo surrounding this bulge
resolve into,[riˈzɑlv ˈɪntu],分解成,
resort to,[rɪˈzɔrt tɪ], 求助于；诉诸,
respond to,[rɪˈspɑnd tɪ],响应,"To respond to this particular question, you should clearly state what your opinion is: Do you think it is better to learn in traditional classrooms or take classes over the Internet? Then you should give reasons to support your opinion"
respond with,[rɪˈspɑnd wɪθ],回报；答复,You should read the question carefully and respond with the appropriate information
停留在；依赖；被搁在；信赖,[停留在；依赖；被搁在；信赖*],rest on,
起因于；由......造成,[起因于；由......造成*],result from,
导致；结果是；产生,[导致；结果是；产生*],result in,
return to,[rɪˈtərn tɪ], 恢复到,Do not return to previous questions
right away,[raɪt əˈweɪ],立刻,"Pro: No, no reason to get worried like that, just contact your chair person immediately, ok, tell him to call me as soon as possible so that we can verify your field work arrangement and certify those credits right away"
rise and fall,[raɪz ənd fɔl],波动,Egyptian life basically revolved around the mysterious rise and fall of the river
rot away,[rɑt əˈweɪ],烂掉；腐烂,"When plants die and rot away, they leave these phytoliths behind"
rule out,[rul aʊt],排除；取消；划去；反对；阻止,"If the lack of sunlight didn't rule out the existence of a biological community down there then these factors certainly would, or so they thought"
run down,[rən daʊn],撞倒；使......变弱,It was a little run down and probably needed some repairs
run for,[rən fər],竞选,
run into,[rən ˈɪntu],撞上；偶然遇见,[F] Accidents involving oil tankers occur when tankers run into shore reefs or collide with other vessels
run low,[rən loʊ],不足；缺乏；减少,
run off,[rən ɔf],复印,
run out,[rən aʊt], 用光；耗尽；（法律文件）到期；期满,The professor discusses an example of three friends who run out of gas
run short,[rən ʃɔrt],用完；耗尽,
run the risk of,[rən ðə rɪsk əv],冒.......的风险,"A high-scoring response will include the following points made by the professor that cast doubt on the points made in the reading: � Counterpointmadeinthelecture Since franchising companies have already selected reliable suppliers for franchise owners to use, a new franchise owner does not run the risk of working with unreliable suppliers"
rush into,[rəʃ ˈɪntu],突然闯入；冲入；草率地做,
rush through,[rəʃ θru], 匆忙完成；匆匆通过各项程序,
使........充满,[使........充满*],saturate.with,
scale back,[skeɪl bæk],按比例缩减：相应缩减,but it looks like we'll have to scale back a bit
scatter over,[ˈskætər ˈoʊvər],分散,
scramble for,[ˈskræmbəl fər],争夺；抢夺,
scramble over,[ˈskræmbəl ˈoʊvər],爬过,
Screw up,[skru əp],拧紧；把......弄糟,
search for,[sərʧ fər],寻找；搜索,"As oil becomes increasingly difficult to find, the search for it is extended into more-hostile environments"
see...as...,[see...as*...],把......当作......,"Cave art seems to have reached a peak toward the end of the Upper Paleolithic period, when the herds of game were decreasing"
see about,[si əˈbaʊt],处理；安排；考虑,I am taking a class this summer and I need to see about getting campus housing
see eye to eye,[si aɪ tɪ aɪ],看法完全一致,
see out,[si aʊt],找出,"The occupants of the building can see out, but birds and others cannot see in"
see through,[si θru],看穿；识破；帮助......渡过难关,"If birds cannot see through a window, they will understand that the glass forms a solid barrier and will not try to fly through it"
see to,[si tɪ],照料；处理,"And also, a pattern we find in the plots of many later plays and even movies that we see today"
seek out,[sik aʊt],找出,"So what does the lizard do to maintain its body temperature? Well, on a cold morning, it can warm itself by going to a sunny spot and lying in the sun, and later if it gets too hot, it can seek out a cool place in the shade"
seek to,[sik tɪ],寻求,"Another, advanced in the twentieth century, suggests that humans have a gift for fantasy, through which they seek to reshape reality into more satisfying forms than those encountered in daily life"
seep into,[sip ˈɪntu],渗入；影响到；流入,
segregate sth. from sth.,[ˈsɛgrəˌgeɪt sth*. frəm sth*.],将某物与某物分开（或隔离、分离）,
seize on/upon,[siz on/upon*],利用；抓住,
sell off,[sɛl ɔf],甩卖；廉价出售,
send for,[sɛnd fər],派人去请；召唤；索取,
send in,[sɛnd ɪn],呈报；提交；送来,
send out,[sɛnd aʊt],发送；派遣,Ultrasound is used by many animals that detect and some of them send out very high frequency sounds
serve as,[sərv ɛz],担任；充当；起......的作用,"One  of the main crops of the Chaco people was grain maize, which could be stored for long periods  of time without spoiling and could serve as a long-lasting supply of food"
serve sb. right,[sərv sb*. raɪt],给某人应得的待遇,
serve to,[sərv tɪ],有助于；用于,They serve to strengthen ties among individuals within a community
set about,[sɛt əˈbaʊt],开始；着手,"That's my wrist, actually, I sprained it last weekend, and I'm kind of upset about it, because I am supposed to play the violin in my string quarter's big concert next week"
set apart,[sɛt əˈpɑrt],留出；分开放；使......显得与众不同,
set aside,[sɛt əˈsaɪd],留出,"In fact, this is the time of year they traditionally set aside to tend to their equipment and await the return of cold water"
set back,[sɛt bæk],推迟；延缓；阻碍,"Professor In that case, could the government buy the asset back? To do that would have to raise money either by raising taxes or by selling bonds, both of which are politically sensitive, so it's unclear in a practical sense whether these deals are truly reversible"
set down,[sɛt daʊn],制定（规定、规则等）；记下,
set foot in,[sɛt fʊt ɪn],踏进；涉足,
set forth,[sɛt fɔrθ],阐明；陈述,"One, set forth by Aristotle in the fourth century B"
set free,[sɛt fri], 释放；使获得自由,
set in,[sɛt ɪn],（不好的事情）开始；到来,The tales are usually set in a nonspecific location
set in motion,[sɛt ɪn ˈmoʊʃən], 开始；调动,"Their migration may have been set in motion by an increase in population caused by a movement of peoples fleeing the desiccation, or drying up, of the Sahara"
set off,[sɛt ɔf],出发；引起；动身,"Tulip flowers with stripes or streaks or feather or flame patterns on their petals, there is no doubt in my mind that these symptoms of this breaking virus affected human behavior too indirectly, that they set off the famous tulip craze in the Netherlands"
set out to,[sɛt aʊt tɪ],打算；着手；出发去做某事,Peary was a well-known adventurer and arctic explorer who in 1909 set out to reach the North Pole
set the stage for,[sɛt ðə steɪʤ fər],为......做好准备,This division set the stage for allopatric speciation among populations of fishes and other marine species
set up,[sɛt əp],设置；建立；装配,Now portable drilling machines are set up and are then dismantled and removed
settle down,[ˈsɛtəl daʊn],安定下来,But only those few spores that settle down in very favorable locations can start new life; the vast majority fall on barren ground
settle for,[ˈsɛtəl fər],勉强认可,But do you really want to settle for pretty good when you can do something very good
settle in/into,[ˈsɛtəl in/into*], 在新居安定下来；适应新环境,
settle on/upon,[ˈsɛtəl on/upon*], 选定；决定,
settle out,[ˈsɛtəl aʊt],沉淀下来,"If current velocity continues to decrease - as a flood wanes, for example - finer particles settle out on top of the large ones"
shake up,[ʃeɪk əp],震动；重组；摇匀,
shed light on,[ʃɛd laɪt ɔn],对......迷行南明；解程,
shoot up,[ʃut əp],快速成长；激增,
shout at,[ʃaʊt æt],火对......大喊,
shove off,[ʃəv ɔf],动身离开,
show off,[ʃoʊ ɔf],炫耀；卖弄,"And then your round, your main character who loves success and loves to show off, comes and boasts about succeeding and jokes about the flat character's defeat in front of others, humiliates the other guy"
show up,[ʃoʊ əp],露面；露出；揭露,"And we have less than a week left to rehearse for the concert, we 'd really need him to show up on time for all of our rehearsals"
shrink away/back from,[ʃrɪŋk away/back* frəm],退缩；畏缩（以远离）,
shut down,[ʃət daʊn],停工；关闭,"But low water made steamboat travel hazardous in summer, and ice shut down traffic in winter"
shut off,[ʃət ɔf],切断（水、电等）；关掉；（使......)停止运转,"In addition, barriers can rapidly arise and shut off the trickle"
shut out,[ʃət aʊt],排除,So they fill the niche of home companion in each region they entered and effectively shut out the local subspecies that were already there
side by side,[saɪd baɪ saɪd],肩并肩；一个挨一个,"In these shops differences of rank were blurred as artisans and masters labored side by side in the same modest establishment, were usually members of the same guild and religious sect, lived in the same neighborhoods, and often had assumed (or real) kinship relationships"
sign up (for),[saɪn əp (fər)],注册；选课；报名参加,
sit back,[sɪt bæk],在一旁闲着；袖手旁观,"Anyway, what exactly do you mean when you say they just sit back? I mean, they've been filing the weekly progress reports with me"
sit for,[sɪt fər],参加（考试）,
sit in,[sɪt ɪn],列席；旁听,"David Douglas, Scottish botanical explorer of the 1830s, found a disturbing change in the animal life around the fort during the period between his first visit in 1825 and his final contact with the fort in 1832"
size up,[saɪz əp],估计；判断,"Second, face-to-face contact allows us to size up others"
sketch out,[skɛʧ aʊt],概述；简述,"You use these people, and the bits of behavior or characteristics as a starting point as you begin to sketch out your characters"
skim off,[skɪm ɔf],把......撤去,
slack off,[slæk ɔf],偷懒；懈怠,
slim down,[slɪm daʊn],精简（机构）；裁减（人员）,
slip into,[slɪp ˈɪntu],堕入；落入；溜进；滑入,
slip out,[slɪp aʊt],泄露；不慎说出；悄悄溜走,
slip up,[slɪp əp], 失误；出差错,
slow down,[sloʊ daʊn],减缓,"Professor OK, hold on, slow down"
smooth down,[smuð daʊn],（使......）平静下来；缓和下来,
snatch up,[snæʧ əp],夺取；迅速抓起,
sneak out,[snik aʊt], 偷偷地走；潜行,
sniff out,[snɪf aʊt],发觉；发现；嗅出,
so...as to,[so...as* tɪ],如此......以致,"Another generation passed  before inventors succeeded in combining these ingredients, by putting the engine on wheels and  the wheels on the rails, so as to provide a machine to take the place of the horse"
so as to,[soʊ ɛz tɪ],以便,"Another generation passed  before inventors succeeded in combining these ingredients, by putting the engine on wheels and  the wheels on the rails, so as to provide a machine to take the place of the horse"
so far,[soʊ fɑr],到目前为止,"The shift from silent to sound film at the end of the 1920s marks, so far, the most important transformation in motion picture history"
so long as,[soʊ lɔŋ ɛz],只要,"The exact narrative didn't really matter, so long as it was one that captivated the audience, that held the viewers' attention"
so that,[soʊ ðət],以便；以至于,You should record your responses so that you can review them later and compare them with the notes in the Answers section and scoring rubrics
soak into,[soʊk ˈɪntu],渗透入......,So it would've been impossible for all the water to soak into the ground
soak up,[soʊk əp],吸收；摄取,It…it appears that the shell has to crack open or break down somewhat to allow the seed to soak up water
sooner or later,[ˈsunər ər ˈleɪtər],迟早；早晚,What's been happening in Europe is that local aquatic birds sooner or later notice there's a new food source around and change their habits to exploit it
sort of,[sɔrt əv],到某种程度,This meant that some sort of biological clock was operating­and a very precise clock at that
sort out,[sɔrt aʊt],挑选出；分类,
speak for,[spik fər],代表......讲话；为......辩护；表明；说明,"Nature now seemed able to speak for itself, with a minimum of interference"
speak highly of,[spik ˈhaɪli əv],对......给予高度评价,
speak out,[spik aʊt],讲出；大胆地说,
speak well of,[spik wɛl əv],称赞,
specialize in,[ˈspɛʃəˌlaɪz ɪn],专门研究,It is better to have broad knowledge of many academic subjects than to specialize in one specific subject
speed up,[spid əp],加速,It provided artists with new types of equipment to speed up the painting process
spell out,[spɛl aʊt],清楚地解释,"Even if I don't spell out all the details, you can still make some useful logical inferences, namely, the shop is open and it sells coffee"
spend...on...,[spend...on*...],在......方面花费......,"You should not spend too much time on this summary; if you atte mpt to provide many details from the reading, you may not have enough time to discuss both of the man's reasons for disagreeing with the proposal"
spill out,[spɪl aʊt],溢出；倾诉；涌出,
spit out,[spɪt aʊt],吐出,
split into,[splɪt ˈɪntu],分裂成,"And guess what, the ore sample the Masurium group was working with had plenty of Uranium in it enough to split into measurable amounts of Masurium"
split off,[splɪt ɔf],分裂出去；分离,
split up,[splɪt əp],分开；分离,"Like last week in the library, we decided to split up the research into 3 parts and then each of us was supposed to find sources in the library for our parts"
spread into,[sprɛd ˈɪntu],蔓延到,"Uh, of course, you might think there might not be many areas where the tree could spread into, er…because…um…well, it's very specialized in terms of the habitat"
spread out,[sprɛd aʊt],（人群等）散开；伸展,spread out
spread over,[sprɛd ˈoʊvər],遍布；覆盖；延伸至,Slowing down the process of desertification is difficult because of population growth that has spread over large areas of land
spring from,[spərɪŋ frəm],来自,"Professor Uh-huh? Now when they emerge in the spring from hibernation, the mating process begins"
spring up,[spərɪŋ əp],出现；涌现；萌芽,
sprout up,[spraʊt əp],抽条；发芽,
spy on,[spaɪ ɔn],暗中监控,
squeeze into,[skwiz ˈɪntu], 挤入；硬塞进,
stake on,[steɪk ɔn],在......上打賭,
stand by,[stænd baɪ],支持；袖手旁观,
stand down,[stænd daʊn],以 放弃席位；退位；下台,
stand for,[stænd fər],代表；代替；意味着,"This script consists of simple shapes, basically just wedge shapes and lines that could easily be incised in soft clay with a reed or wooden stylus; scholars have dubbed it cuneiform from the wedge-shaped marks (cunei in Latin) that are its hallmark Although the ingredients are merely wedges and lines, there are hundreds of combinations of these basic forms that stand for different sounds or words"
stand out,[stænd aʊt],站出来；脱颖而出,Contrast makes things stand out
stare at,[stɛr æt],盯住；凝视,"One Baboon, maybe the first Baboon to see the fruit, might stare at the other one and make threatening noises, grunts to let the other Baboon know it wants the fruit"
start from scratch,[stɑrt frəm skræʧ], 从头做起；从零开始,We don't have time to start from scratch
start off,[stɑrt ɔf], 开始；开始进行,Professor I'd like to continue our discussion ofanimal behavior and start off today's class by focusing on a concept we haven't yet touched upon: swarm intelligence
start up,[stɑrt əp], 开始；发动；突然站起；突然出现,
start with,[stɑrt wɪθ],人......开始,"Here they are: We'll start with zero, then 3,"
starve to death,[stɑrv tɪ dɛθ],饿死,
stay on course,[steɪ ɔn kɔrs],保持路线；按计划进行,
stay put,[steɪ pʊt],留在原地不动,
stem from,[stɛm frəm],起源于,The changes that occur in an ecosystem from the pioneer to the climax community can be seen in one human generation
step in,[stɛp ɪn],插手；介入,The first step in phytoremediation is the planting of hyperaccumulating plants in the  area to be cleaned up
step up,[stɛp əp],增加；提高；加快；加紧,
stick around,[stɪk əraʊnd], 逗留；停留,"People probably encouraged them to stick around and controlled the mice in the field and the granaries, and eventually, their homes, and perhaps simply grew to like their company too"
stick out,[stɪk aʊt],伸出；突出；（把......）坚持到底,"And the parts of their bodies that stick out or protrude like the legs, ears or tails are smaller and shorter"
stick to,[stɪk tɪ],坚持,I would just stick to the topic
惹（麻烦）；挑起（争端）,[惹（麻烦）；挑起（争端）*],stir up,
中途停留：中途下车（或船、飞机等）,[中途停留：中途下车（或船、飞机等）*],stop off,
短暂停留,[短暂停留*],stop over,
store away,[stɔr əˈweɪ],贮存；储存；储备；收起来,
store up,[stɔr əp],储备,"It's because, like I said, food is almost always within reach, and they don't have to store up a lot of food energy for the harsh winters"
stream into,[strim ˈɪntu],涌进,
stretch out,[strɛʧ aʊt],伸展,
string out,[strɪŋ aʊt],把...排列成行；拖长时间,
strip away,[strɪp əˈweɪ], 除去,They strip away the leaves from the oak trees every ten years or so
strive for,[straɪv fər],为......努力奋斗,
struggle for,[ˈstrəgəl fər],为......而斗争；为......奋斗,"As a result, when new technology emerges, people may struggle for a time to adapt to it"
struggle to,[ˈstrəgəl tɪ],竞争；挣扎,Performers would feel they have to struggle to fill the room with sound
stuff sth. with sth.,[stəf sth*. wɪθ sth*.],用......把......装满,
submerge in,[səbˈmərʤ ɪn],埋头于......；淹没在......,
submit to,[səbˈmɪt tɪ],服从；屈从,
subscribe to,[səbˈskraɪb tɪ],同意；预订；订阅,"But the other idea and this is the one that I personally subscribe to, is that the changes in the temperature pattern have been brought about by the loss of the wetlands"
succeed in,[səkˈsid ɪn],获得成功,
sue for sth.,[su fər sth*.],（尤指在法庭上）提出请求,
suffer from,[ˈsəfər frəm],忍受；遭受,Both suffer from a lack of moisture
sum up,[səm əp],总结,Who can sum up some of the main points? Frank
surge into,[sərʤ ˈɪntu],飙升到；涌入,
swear at,[swɛr æt],诅咒；咒骂,
swell to,[swɛl tɪ],暴增至,
switch on/off,[swɪʧ on/off*],打开/关掉......的开关,
switch to,[swɪʧ tɪ],切换到,Farmers will be forced to switch to genetically engineered crops
sympathize with sb.,[ˈsɪmpəˌθaɪz wɪθ sb*.],对某人表示同情,
take a breath,[teɪk ə brɛθ],深吸一口气,
take a fancy to,[teɪk ə ˈfænsi tɪ],喜欢上；爱上,
take a stand,[teɪk ə stænd],明确立场；表态,
take action,[teɪk ˈækʃən],采取行动,"You ad must attract attention, stimulate consumers' interest, create a desire for your product, and motivate people to take action to buy your product"
take advantage of,[teɪk ædˈvæntɪʤ əv],利用,[B] Most rural villages established an arrangement with a nearby urban center that enabled villagers to take advantage of urban markets to sell any handicrafts they produced
take apart,[teɪk əˈpɑrt],拆卸,
take care of,[teɪk kɛr əv],照顾,"Student Well, they live together as a family and take care of their young until they are at least two years old"
take charge of,[teɪk ʧɑrʤ əv],控制；负责,The scarcity of natural resources on the plain made it necessary for a powerful elite to emerge and take charge of trade and imports
take down,[teɪk daʊn],记下,
take effect,[teɪk ˈifɛkt],生效；起作用,
take hold,[teɪk hoʊld],抓住；扛着；固定下来,"Now, other forms of life could take hold: ferns and mosses (two of the most ancient types of land plants) that flourish even in rock crevices"
take in,[teɪk ɪn],吸收,"To be sure, their evaluation of the technical flaws in 1920s sound experiments was not so far off the mark, yet they neglected to take into account important new forces in the motion picture field that, in a sense, would not take no for an answer"
take it easy,[teɪk ɪt ˈizi],别紧张；慢慢来,
take notes,[teɪk noʊts],记笔记,You may take notes while you listen and use your notes to help you answer the questions
take notice of,[teɪk ˈnoʊtɪs əv],注意到,
take off,[teɪk ɔf],起飞,How come people have to turn off their cell phones and all our electronic devices when an airplane is about to take off
take office,[teɪk ˈɔfəs], 就职,
take on,[teɪk ɔn],承担,Why will the man probably take only two courses?
take one's place,[teɪk wənz pleɪs],取代某人的位置,"Another generation passed  before inventors succeeded in combining these ingredients, by putting the engine on wheels and  the wheels on the rails, so as to provide a machine to take the place of the horse"
take one's time,[teɪk wənz taɪm],不急不忙；从容进行,"To respond to this particular question, you should clearly state what your opinion is: do you prefer to take an organized tour when visiting a place for the first time, or do you prefer to explore the new place on your own? There is no ""correct"" answer to this question"
take over,[teɪk ˈoʊvər],接管；接收,"You don't have to do it for the whole semester, Sara, you can start it off and then perhaps someone else can take over"
take place,[teɪk pleɪs],发生；举行,And fairy tales all seem to take place in a location that's nowhere and everywhere at the same time
take precedence over,[teɪk ˈprɛsədəns ˈoʊvər],优先于；比......重要,
take pride in,[teɪk praɪd ɪn],以......为豪；对......感到满意或愉快,
take risks/chances,[teɪk risks/chances*],冒险,
take root,[teɪk rut], 生根；扎根,[D] Seeds are heavier than spores and are therefore more likely to take root and grow
take shape,[teɪk ʃeɪp], 生根；扎根,
take sth. for granted,[teɪk sth*. fər ˈgrænɪd],认为......理所当然,
take sth. into account/ consideration,[teɪk sth*. ˈɪntu əˈkaʊnt/ kənˌsɪdərˈeɪʃən],考虑；考虑到,
take sth. out,[teɪk sth*. aʊt],除掉......,
take the blame,[teɪk ðə bleɪm],负过失的责任；承担过错,
take the lead,[teɪk ðə lɛd],带头；独领风潮,
take the place of,[teɪk ðə pleɪs əv],代替,"Another generation passed  before inventors succeeded in combining these ingredients, by putting the engine on wheels and  the wheels on the rails, so as to provide a machine to take the place of the horse"
take turns,[teɪk tərnz],轮流；依次,
take up,[teɪk əp],开始从事,Other children are constantly involved in after school sports and activities that take up most of their time
talk sb. into doing sth.,[tɔk sb*. ˈɪntu duɪŋ sth*.],说服某人做某事,
tangle with sb.,[ˈtæŋgəl wɪθ sb*.],与某人争吵（或打架）；与某人有纠葛,
tear down,[tɪr daʊn], 拆毁；拆除（建筑物、墙等）,
tear up,[tɪr əp],撕毁；撕碎（文件等）,
tell sth./sb. apart,[tɛl sth./sb*. əˈpɑrt],区别（或辦别）某物/某人,
tend to do sth.,[tɛnd tɪ du sth*.],倾向于做某事,"Both oil and gas are less dense than water, so they generally tend to rise upward through water-saturated rock and sediment"
testify to sth.,[ˈtɛstɪˌfaɪ tɪ sth*.],（尤指出庭）作证,
thanks to,[θæŋks tɪ],由于；幸亏,"The Chaco people needed a place to store their grain  maize, and the Chaco houses, thanks to their large  capacity, could serve that purpose"
the key to,[ðə ki tɪ],......的关鍵,"Now, the key to doing this is understanding the concept of attention"
the rest of,[ðə rɛst əv],其余的；剩下的,"An establishing shot is an image shown briefly at the beginning of a scene, usually taken from far away, that is used to provide context for the rest of the scene"
the same as,[ðə seɪm ɛz],与......一致,"But note that porosity is not the same as permeability, which measures the ease with which water can flow through a material; this depends on the sizes of the individual cavities and the crevices linking them"
there and then,[ðɛr ənd ðɛn],当场；当即,
think about,[θɪŋk əˈbaʊt],思考；考虑,She wants the students to think about a possible connection
think highly/poorly of,[θɪŋk highly/poorly* əv],对......评价很高/很糟,
think nothing of,[θɪŋk ˈnəθɪŋ əv],不在乎；把......视为平常,
think of,[θɪŋk əv], 想到；考虑s,We certainly don't think of these animals as our mental rivals
think of...as,[θɪŋk of...as*],把......看作；认为......是,We certainly don't think of these animals as our mental rivals
think out,[θɪŋk aʊt],仔细考虑；想出（方案、计划等）,
think...over,[think...over*],仔细考虑,"To respond to this particular question, you should clearly state what your opinion is: Do you think it is better to learn in traditional classrooms or take classes over the Internet? Then you should give reasons to support your opinion"
think through,[θɪŋk θru],充分考虑,
thirst for,[θərst fər],渴望；渴求,
